age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
18.0,Private,57529.375,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,2339,37.5,Philippines,<=50K
18.0,Private,57529.375,10th,6,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,29520.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,32616.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,State-gov,54342.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Local-gov,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,State-gov,57529.375,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,11th,7,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,37.5,United-States,>50K
18.0,Private,57529.375,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,37.5,Puerto-Rico,<=50K
18.0,Private,57529.375,HS-grad,9,Widowed,Tech-support,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Own-child,White,Male,2907,0,35.0,United-States,<=50K
18.0,Private,57529.375,1st-4th,2,Separated,Priv-house-serv,Other-relative,White,Female,0,0,32.5,Mexico,<=50K
18.0,Federal-gov,57529.375,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Federal-gov,57529.375,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Local-gov,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,Canada,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,2174,0,37.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,37.5,Jamaica,<=50K
18.0,Private,57529.375,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2129,37.5,United-States,<=50K
18.0,Federal-gov,57529.375,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,2407,0,37.5,Dominican-Republic,<=50K
18.0,Private,52870.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,State-gov,57529.375,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Federal-gov,57529.375,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35.0,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,15020,0,35.0,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,36.0,Philippines,<=50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,4650,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1510,32.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,State-gov,57529.375,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,State-gov,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,1902,37.5,China,<=50K
18.0,Private,30012.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,50163.0,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,32.5,United-States,<=50K
18.0,State-gov,57529.375,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,7th-8th,4,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,35.0,Mexico,<=50K
18.0,Private,57529.375,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,2001,32.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,32.5,Germany,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,37.5,Cuba,<=50K
18.0,Self-emp-inc,56588.0,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-inc,57529.375,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,1st-4th,2,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,37.5,Philippines,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,36.0,United-States,<=50K
18.0,Private,57529.375,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Self-emp-not-inc,57529.375,9th,5,Widowed,Other-service,Unmarried,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,2414,0,32.5,United-States,<=50K
18.0,Private,54271.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,Italy,>50K
18.0,Private,57529.375,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,15024,0,37.5,England,>50K
18.0,Private,42069.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,32.5,United-States,<=50K
18.0,Local-gov,57529.375,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,37.5,Mexico,<=50K
18.0,Private,57529.375,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,32.5,United-States,<=50K
18.0,Private,57529.375,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,1719,32.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,37.5,United-States,<=50K
18.0,State-gov,21838.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,37.5,United-States,>50K
18.0,Self-emp-inc,57529.375,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35.0,United-States,<=50K
18.0,Self-emp-inc,57529.375,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,<=50K
18.0,Private,57529.375,11th,7,Never-married,Farming-fishing,Own-child,Black,Male,0,0,37.5,United-States,<=50K
18.0,Self-emp-not-inc,57529.375,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,37.5,Vietnam,<=50K
18.0,Private,57529.375,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,37.5,United-States,>50K
18.0,Private,57529.375,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,37.5,United-States,<=50K
18.0,State-gov,57529.375,Assoc-voc,11,Divorced,Protective-serv,Unmarried,Black,Male,0,0,37.5,United-States,<=50K
