Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP008719,Female,No,1,Graduate,No,16557.0,1131.0,396.0,180.0,0,Semiurban,Y
LP008722,Male,No,0,Not Graduate,Yes,9127.0,1085.0,175.0,240.0,0,Rural,N
LP008723,Female,Yes,1,Not Graduate,No,11317.0,7219.0,235.0,180.0,1,Rural,N
LP008725,Female,No,2,Graduate,Yes,10564.0,8830.0,445.0,180.0,1,Urban,Y
LP008727,Male,Yes,0,Graduate,Yes,12271.0,136.0,238.0,180.0,1,Semiurban,Y
LP008730,Male,Yes,1,Not Graduate,No,10684.0,6205.0,300.0,180.0,1,Rural,N
LP008732,Female,No,0,Graduate,No,16832.0,5552.0,440.0,240.0,0,Urban,N
LP008738,Male,No,3,Graduate,No,4767.0,9437.0,478.0,240.0,0,Urban,N
LP008748,Male,No,1,Not Graduate,No,3559.0,198.0,58.0,360.0,1,Urban,N
LP008755,Female,Yes,0,Not Graduate,No,5674.0,8525.0,201.0,240.0,1,Urban,Y
LP008760,Female,Yes,1,Not Graduate,No,13031.0,8383.0,59.0,240.0,1,Rural,N
LP008767,Female,No,3,Graduate,No,17746.0,1908.0,132.0,180.0,1,Semiurban,Y
LP008772,Male,No,2,Not Graduate,Yes,11991.0,4775.0,132.0,180.0,1,Rural,N
LP008783,Male,Yes,2,Not Graduate,No,12173.0,489.0,493.0,360.0,0,Semiurban,N
LP008788,Male,No,3,Graduate,Yes,19069.0,2735.0,259.0,240.0,0,Semiurban,Y
LP008794,Female,Yes,0,Graduate,No,15723.0,1805.0,178.0,360.0,1,Urban,N
LP008798,Male,No,2,Graduate,Yes,12695.0,7250.0,392.0,240.0,1,Urban,N
LP008807,Female,No,0,Graduate,Yes,2587.0,4744.0,206.0,240.0,0,Semiurban,N
LP008811,Female,Yes,1,Not Graduate,Yes,4748.0,7264.0,397.0,180.0,1,Urban,Y
LP008818,Female,Yes,0,Not Graduate,No,14019.0,7537.0,288.0,180.0,0,Rural,Y
LP008818,Male,No,2,Not Graduate,No,10893.0,2573.0,96.0,360.0,1,Rural,Y
LP008823,Female,No,0,Graduate,Yes,13036.0,701.0,360.0,180.0,0,Rural,N
LP008829,Female,Yes,0,Not Graduate,No,15251.0,3063.0,384.0,240.0,0,Semiurban,N
LP008831,Male,No,3,Graduate,Yes,18087.0,7207.0,110.0,240.0,1,Semiurban,N
LP008834,Female,No,1,Not Graduate,No,19223.0,4518.0,80.0,360.0,0,Semiurban,Y
LP008851,Female,Yes,0,Not Graduate,Yes,2015.0,1970.0,60.0,240.0,1,Urban,Y
LP008851,Female,No,1,Graduate,No,18327.0,7436.0,499.0,180.0,1,Urban,N
LP008852,Female,Yes,3,Not Graduate,Yes,7756.0,1.0,435.0,180.0,1,Urban,Y
LP008860,Female,No,0,Graduate,No,13259.0,4908.0,237.0,180.0,1,Rural,Y
LP008862,Male,Yes,2,Not Graduate,Yes,5548.0,4305.0,411.0,240.0,0,Urban,N
LP008873,Male,No,3,Graduate,No,9419.0,998.0,332.0,360.0,0,Rural,N
LP008887,Male,Yes,1,Graduate,Yes,7490.0,1419.0,368.0,240.0,1,Urban,Y
LP008891,Female,Yes,2,Graduate,No,1892.0,6157.0,168.0,240.0,0,Rural,N
LP008891,Male,Yes,1,Not Graduate,No,7526.0,6932.0,126.0,240.0,0,Rural,Y
LP008892,Female,No,3,Graduate,No,5118.0,1338.0,156.0,180.0,0,Semiurban,N
LP008893,Male,No,3,Not Graduate,Yes,16619.0,5248.0,281.0,180.0,1,Urban,N
LP008897,Male,Yes,1,Not Graduate,Yes,14110.0,7065.0,352.0,360.0,0,Urban,Y
LP008904,Female,Yes,2,Not Graduate,Yes,12217.0,3070.0,385.0,240.0,1,Semiurban,N
LP008910,Female,Yes,3,Graduate,No,16481.0,9604.0,337.0,240.0,1,Rural,Y
LP008922,Male,Yes,2,Not Graduate,Yes,6333.0,9291.0,74.0,360.0,1,Urban,N
LP008941,Male,No,0,Not Graduate,Yes,12686.0,7565.0,408.0,240.0,1,Rural,Y
LP008953,Male,Yes,2,Not Graduate,Yes,6446.0,8563.0,112.0,180.0,1,Urban,Y
LP008956,Female,No,2,Graduate,Yes,6063.0,1715.0,340.0,360.0,0,Rural,Y
LP008980,Male,Yes,1,Not Graduate,Yes,8937.0,9793.0,28.0,180.0,0,Urban,Y
LP008984,Male,No,1,Not Graduate,Yes,9604.0,5449.0,399.0,360.0,1,Urban,Y
LP008991,Female,No,2,Graduate,Yes,2709.0,7262.0,26.0,240.0,1,Semiurban,N
LP008993,Male,No,1,Graduate,No,14131.0,9144.0,93.0,360.0,0,Urban,N
LP008998,Female,Yes,2,Graduate,Yes,18663.0,512.0,199.0,180.0,1,Urban,N
LP009001,Female,No,0,Graduate,Yes,10448.0,3639.0,77.0,360.0,1,Urban,Y
LP009002,Female,Yes,3,Not Graduate,Yes,13859.0,154.0,94.0,180.0,0,Urban,N
LP009019,Female,Yes,3,Graduate,Yes,17887.0,1081.0,176.0,240.0,0,Rural,N
LP009019,Male,Yes,3,Graduate,Yes,19880.0,9055.0,65.0,360.0,1,Rural,N
LP009027,Male,Yes,3,Not Graduate,Yes,6187.0,4973.0,145.0,180.0,0,Urban,N
LP009034,Female,Yes,0,Graduate,Yes,11890.0,7931.0,467.0,180.0,1,Rural,N
LP009048,Female,Yes,3,Not Graduate,No,2522.0,1096.0,353.0,360.0,0,Urban,Y
LP009052,Male,Yes,0,Graduate,Yes,15865.0,8071.0,416.0,240.0,1,Urban,N
LP009058,Female,No,1,Graduate,Yes,2465.0,5827.0,285.0,180.0,1,Urban,N
LP009061,Female,Yes,2,Graduate,No,1895.0,263.0,253.0,180.0,1,Urban,Y
LP009073,Female,No,1,Graduate,No,3319.0,5065.0,212.0,360.0,0,Urban,N
LP009076,Male,Yes,1,Graduate,Yes,14272.0,3126.0,413.0,360.0,1,Rural,Y
LP009097,Female,Yes,3,Graduate,No,18617.0,6538.0,462.0,360.0,1,Rural,N
LP009115,Male,No,2,Graduate,Yes,16859.0,925.0,364.0,360.0,1,Urban,N
LP009118,Female,No,3,Not Graduate,Yes,4428.0,9252.0,373.0,240.0,1,Semiurban,Y
LP009121,Female,No,0,Graduate,Yes,4206.0,8708.0,435.0,360.0,1,Semiurban,N
LP009135,Male,Yes,1,Not Graduate,Yes,17041.0,5772.0,477.0,240.0,1,Rural,Y
LP009165,Female,No,1,Not Graduate,No,9171.0,4242.0,461.0,240.0,1,Urban,Y
LP009172,Male,No,3,Not Graduate,Yes,15168.0,1624.0,275.0,360.0,0,Urban,Y
LP009175,Female,No,2,Graduate,Yes,4486.0,8329.0,367.0,180.0,0,Rural,N
LP009177,Female,No,3,Not Graduate,Yes,16470.0,6069.0,93.0,360.0,1,Rural,Y
LP009189,Male,Yes,0,Graduate,Yes,9330.0,8573.0,158.0,240.0,0,Urban,N
LP009195,Female,No,3,Not Graduate,No,1630.0,8942.0,123.0,360.0,0,Urban,Y
LP009196,Male,Yes,0,Not Graduate,No,7565.0,802.0,120.0,240.0,1,Rural,N
LP009203,Male,Yes,3,Graduate,Yes,18832.0,6214.0,478.0,180.0,1,Rural,N
LP009220,Male,No,3,Graduate,Yes,15357.0,724.0,293.0,240.0,0,Semiurban,N
LP009226,Female,No,0,Not Graduate,No,13986.0,3192.0,446.0,240.0,0,Urban,N
LP009226,Female,Yes,1,Not Graduate,No,16636.0,9971.0,115.0,360.0,1,Urban,Y
LP009230,Male,No,3,Not Graduate,No,2000.0,5674.0,417.0,360.0,1,Rural,Y
LP009232,Male,No,3,Graduate,Yes,19131.0,4728.0,278.0,180.0,0,Rural,N
LP009236,Male,Yes,0,Not Graduate,Yes,17560.0,231.0,431.0,240.0,0,Semiurban,Y
LP009236,Male,Yes,2,Graduate,Yes,7690.0,5970.0,205.0,360.0,0,Semiurban,N
LP009248,Male,No,1,Not Graduate,Yes,19494.0,1204.0,237.0,180.0,0,Urban,N
LP009253,Male,Yes,3,Graduate,Yes,14556.0,1327.0,159.0,180.0,1,Urban,Y
LP009261,Male,Yes,3,Not Graduate,Yes,19666.0,8782.0,223.0,360.0,1,Urban,N
LP009267,Male,No,3,Not Graduate,No,7032.0,7025.0,22.0,180.0,1,Rural,Y
LP009279,Female,Yes,2,Graduate,No,12936.0,346.0,95.0,180.0,0,Rural,Y
LP009298,Male,No,0,Not Graduate,No,9485.0,1366.0,277.0,240.0,1,Urban,Y
LP009300,Male,Yes,2,Not Graduate,Yes,18852.0,4353.0,117.0,360.0,0,Semiurban,N
LP009300,Male,No,2,Graduate,No,3879.0,1872.0,46.0,180.0,0,Urban,N
LP009305,Female,No,0,Graduate,Yes,14580.0,5054.0,288.0,360.0,1,Semiurban,Y
LP009306,Male,Yes,0,Not Graduate,No,9739.0,7014.0,74.0,360.0,1,Rural,Y
LP009316,Female,No,2,Not Graduate,No,15620.0,2151.0,341.0,360.0,0,Semiurban,Y
LP009319,Female,Yes,0,Not Graduate,No,1672.0,3178.0,302.0,360.0,0,Urban,N
LP009320,Female,Yes,0,Not Graduate,No,2458.0,3392.0,163.0,360.0,1,Rural,Y
LP009328,Female,No,0,Graduate,Yes,5889.0,5895.0,248.0,180.0,1,Semiurban,N
LP009329,Female,No,3,Not Graduate,No,12123.0,2662.0,393.0,240.0,1,Semiurban,N
LP009334,Female,Yes,3,Graduate,Yes,17617.0,6489.0,473.0,240.0,1,Semiurban,N
LP009340,Male,Yes,1,Not Graduate,No,19798.0,9003.0,372.0,180.0,1,Rural,N
LP009343,Male,Yes,0,Graduate,Yes,14897.0,4141.0,27.0,180.0,1,Semiurban,N
LP009360,Female,Yes,3,Not Graduate,No,19424.0,43.0,412.0,180.0,1,Urban,N
LP009361,Male,Yes,3,Not Graduate,No,8925.0,8608.0,258.0,240.0,0,Rural,Y
LP009362,Male,Yes,2,Graduate,No,12977.0,4374.0,382.0,360.0,0,Urban,Y
LP009362,Female,No,0,Graduate,No,19095.0,5749.0,480.0,180.0,0,Urban,Y
LP009366,Male,No,2,Not Graduate,No,2990.0,3290.0,28.0,180.0,1,Urban,Y
LP009372,Male,No,3,Not Graduate,No,12496.0,557.0,244.0,360.0,0,Rural,Y
LP009379,Female,Yes,2,Not Graduate,No,18768.0,3963.0,175.0,360.0,1,Urban,N
LP009381,Male,Yes,3,Graduate,Yes,18420.0,3795.0,477.0,360.0,1,Rural,Y
LP009384,Male,Yes,1,Graduate,Yes,7673.0,5017.0,159.0,180.0,1,Rural,Y
LP009391,Female,Yes,0,Not Graduate,No,2714.0,7226.0,395.0,180.0,0,Rural,N
LP009392,Female,No,1,Graduate,No,4529.0,3305.0,483.0,180.0,0,Semiurban,N
LP009398,Male,Yes,0,Not Graduate,Yes,6509.0,3040.0,224.0,240.0,0,Urban,N
LP009399,Male,No,2,Graduate,No,8234.0,2663.0,305.0,180.0,1,Rural,N
LP009399,Female,No,2,Graduate,No,7880.0,4720.0,349.0,180.0,0,Semiurban,Y
LP009402,Female,No,1,Graduate,No,12159.0,3412.0,341.0,240.0,1,Rural,Y
LP009406,Male,Yes,3,Not Graduate,Yes,6692.0,1692.0,269.0,180.0,0,Semiurban,Y
LP009407,Male,No,2,Not Graduate,Yes,7772.0,9669.0,30.0,240.0,0,Urban,Y
LP009437,Male,Yes,1,Not Graduate,No,5844.0,5698.0,139.0,180.0,1,Rural,N
LP009440,Female,Yes,1,Graduate,Yes,16443.0,2111.0,231.0,180.0,0,Semiurban,N
LP009442,Female,No,0,Not Graduate,Yes,11595.0,7405.0,410.0,240.0,0,Urban,Y
LP009447,Female,No,0,Not Graduate,Yes,3717.0,851.0,422.0,240.0,1,Urban,Y
LP009469,Male,No,3,Not Graduate,No,7266.0,8637.0,341.0,240.0,1,Urban,N
LP009479,Male,Yes,0,Graduate,Yes,13983.0,9020.0,206.0,240.0,0,Urban,Y
LP009480,Male,No,3,Graduate,No,12599.0,5624.0,217.0,240.0,0,Semiurban,Y
LP009485,Female,Yes,2,Graduate,No,15301.0,4691.0,41.0,180.0,1,Urban,N
LP009508,Female,No,3,Not Graduate,Yes,3367.0,7941.0,170.0,180.0,0,Urban,Y
LP009517,Male,No,0,Not Graduate,No,3590.0,6981.0,64.0,360.0,0,Urban,N
LP009530,Female,Yes,3,Graduate,Yes,15029.0,7014.0,331.0,240.0,1,Urban,N
LP009540,Female,No,0,Not Graduate,Yes,4489.0,5625.0,71.0,180.0,1,Urban,N
LP009545,Male,No,1,Graduate,No,1760.0,3974.0,135.0,240.0,0,Semiurban,N
LP009548,Male,No,1,Graduate,No,10284.0,4829.0,493.0,240.0,0,Rural,N
LP009550,Male,No,0,Graduate,No,12344.0,4838.0,197.0,180.0,0,Rural,Y
LP009558,Female,Yes,2,Graduate,Yes,19616.0,6728.0,123.0,180.0,1,Rural,N
LP009559,Male,No,2,Graduate,No,15354.0,8036.0,239.0,360.0,0,Rural,Y
LP009562,Male,Yes,0,Graduate,Yes,7078.0,5216.0,384.0,240.0,0,Semiurban,Y
LP009568,Female,Yes,1,Not Graduate,No,19946.0,2983.0,81.0,240.0,0,Semiurban,Y
LP009573,Female,Yes,0,Not Graduate,Yes,17919.0,5411.0,111.0,180.0,0,Semiurban,N
LP009577,Female,Yes,0,Graduate,Yes,9366.0,3979.0,214.0,240.0,1,Semiurban,N
LP009578,Male,Yes,1,Not Graduate,Yes,3047.0,5450.0,398.0,240.0,0,Semiurban,N
LP009583,Male,No,0,Not Graduate,No,6163.0,2400.0,335.0,360.0,0,Urban,N
LP009593,Female,No,3,Not Graduate,No,18264.0,9094.0,151.0,180.0,0,Rural,N
LP009597,Female,No,0,Graduate,No,10008.0,4768.0,248.0,360.0,1,Semiurban,Y
LP009603,Male,Yes,1,Not Graduate,No,6115.0,9086.0,351.0,180.0,0,Semiurban,N
LP009605,Female,No,0,Graduate,Yes,19425.0,8920.0,102.0,180.0,0,Rural,N
LP009616,Female,No,1,Not Graduate,No,19696.0,2836.0,109.0,240.0,1,Urban,N
LP009626,Female,No,2,Graduate,Yes,18406.0,4575.0,53.0,180.0,1,Rural,N
LP009650,Female,Yes,2,Not Graduate,Yes,9826.0,5611.0,123.0,240.0,1,Rural,Y
LP009650,Male,Yes,2,Graduate,Yes,9466.0,920.0,116.0,180.0,1,Rural,N
LP009658,Male,No,3,Not Graduate,Yes,14967.0,7362.0,321.0,360.0,0,Semiurban,Y
LP009659,Female,Yes,1,Not Graduate,Yes,6834.0,9860.0,91.0,240.0,1,Semiurban,N
LP009669,Male,No,3,Graduate,Yes,2779.0,7320.0,277.0,240.0,0,Semiurban,Y
LP009675,Male,Yes,1,Graduate,Yes,15557.0,1989.0,159.0,240.0,0,Semiurban,Y
LP009679,Female,Yes,0,Graduate,Yes,5463.0,7683.0,280.0,240.0,1,Semiurban,N
LP009694,Male,Yes,0,Not Graduate,Yes,18577.0,7326.0,171.0,360.0,1,Rural,Y
LP009695,Male,No,2,Graduate,Yes,11244.0,3765.0,121.0,240.0,1,Rural,N
LP009696,Male,No,3,Not Graduate,No,17489.0,9003.0,62.0,360.0,1,Rural,N
LP009699,Female,Yes,0,Not Graduate,No,16926.0,1237.0,198.0,240.0,1,Urban,Y
LP009722,Male,Yes,3,Graduate,No,4542.0,784.0,136.0,180.0,1,Semiurban,Y
LP009739,Male,Yes,2,Not Graduate,Yes,3944.0,2831.0,238.0,360.0,1,Urban,N
LP009745,Male,No,0,Not Graduate,No,6473.0,1723.0,420.0,360.0,0,Semiurban,Y
LP009750,Female,No,2,Not Graduate,No,4078.0,8102.0,279.0,180.0,1,Semiurban,Y
LP009751,Male,No,3,Graduate,Yes,13470.0,1998.0,429.0,180.0,1,Urban,N
LP009767,Female,Yes,0,Graduate,Yes,19695.0,9306.0,296.0,180.0,0,Semiurban,Y
LP009775,Female,Yes,3,Not Graduate,No,6111.0,9933.0,50.0,360.0,1,Rural,Y
LP009779,Male,Yes,2,Not Graduate,No,3706.0,9506.0,258.0,240.0,1,Rural,N
LP009780,Male,Yes,1,Not Graduate,No,9122.0,2954.0,99.0,240.0,1,Urban,Y
LP009783,Female,Yes,3,Graduate,No,12770.0,9242.0,71.0,360.0,1,Urban,N
LP009787,Female,Yes,1,Graduate,Yes,19495.0,2207.0,457.0,180.0,1,Urban,Y
LP009794,Female,Yes,0,Graduate,No,9077.0,3442.0,162.0,240.0,1,Rural,N
LP009799,Male,Yes,3,Not Graduate,Yes,18384.0,6749.0,321.0,180.0,1,Semiurban,N
LP009806,Female,No,0,Not Graduate,No,7308.0,5909.0,470.0,360.0,1,Semiurban,N
LP009827,Male,No,2,Not Graduate,Yes,11328.0,4431.0,343.0,360.0,1,Rural,N
LP009845,Female,No,3,Graduate,No,18350.0,2353.0,264.0,240.0,0,Urban,N
LP009848,Male,No,0,Graduate,Yes,16955.0,7986.0,320.0,360.0,1,Semiurban,N
LP009852,Male,Yes,3,Graduate,Yes,17139.0,7641.0,270.0,240.0,0,Semiurban,N
LP009868,Male,No,1,Not Graduate,No,17305.0,8538.0,123.0,240.0,1,Rural,Y
LP009878,Female,No,2,Graduate,No,2950.0,4469.0,93.0,360.0,0,Semiurban,N
LP009895,Male,No,2,Not Graduate,Yes,4010.0,5167.0,168.0,240.0,0,Urban,N
LP009902,Female,No,2,Not Graduate,No,19727.0,6844.0,57.0,240.0,0,Semiurban,N
LP009936,Female,No,0,Not Graduate,Yes,17391.0,7064.0,347.0,240.0,0,Urban,Y
LP009936,Male,Yes,0,Graduate,Yes,13353.0,5527.0,465.0,180.0,1,Semiurban,N
LP009940,Female,No,2,Not Graduate,Yes,4337.0,4627.0,421.0,180.0,0,Rural,Y
LP009944,Female,Yes,2,Graduate,Yes,2523.0,1873.0,316.0,180.0,1,Semiurban,N
LP009954,Female,No,1,Graduate,No,14475.0,1339.0,378.0,360.0,1,Rural,Y
LP009961,Female,No,1,Graduate,Yes,19214.0,829.0,310.0,180.0,1,Rural,N
LP009965,Male,No,3,Graduate,Yes,13658.0,9822.0,323.0,180.0,0,Urban,N
LP009966,Male,Yes,0,Graduate,No,13683.0,2223.0,182.0,360.0,1,Semiurban,Y
LP009970,Male,Yes,3,Not Graduate,Yes,19409.0,768.0,222.0,360.0,0,Urban,N
LP009977,Female,Yes,2,Graduate,Yes,8997.0,1354.0,355.0,360.0,0,Rural,Y
LP009996,Female,Yes,2,Graduate,No,19858.0,6305.0,463.0,240.0,1,Rural,Y
